Gene name	Human gene name	Human homology type	Human gene stable ID	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene
4930558N01Rik					
Gm45132					
Gm15506					
Cbx1	CBX1	ortholog_one2one	ENSG00000108468	1	100
Gm11517					
Nfe2l1	NFE2L1	ortholog_one2one	ENSG00000082641	1	97.3009
					
Gm57488					
Thap12	THAP12	ortholog_one2one	ENSG00000137492	1	95.1187
Gm19656					
Gm44934					
					
Copz2	COPZ2	ortholog_one2one	ENSG00000005243	1	91.2195
					
					
Wnt11	WNT11	ortholog_one2one	ENSG00000085741	1	97.4576
Mir152	MIR152	ortholog_one2one	ENSG00000207947	1	97.2603
Gm11523					
Gm11524					
Cdk5rap3	CDK5RAP3	ortholog_one2one	ENSG00000108465	1	88.668
Gm8398					
					
Chn1os1					
					
Gm13640					
Uvrag	UVRAG	ortholog_one2one	ENSG00000198382	1	88.3954
Gjd2	GJD2	ortholog_one2one	ENSG00000159248	1	98.1308
Gjd2os					
Gjd2os					
Actc1	ACTC1	ortholog_one2one	ENSG00000159251	1	100
Gm45188					
Gm45187					
Gm23479					
Gm33882					
Gm44975					
					
Gm45185					
Dgat2	DGAT2	ortholog_one2one	ENSG00000062282	1	95.1031
Actc1dt					
Aqr	AQR	ortholog_one2one	ENSG00000021776	1	94.9359
					
Gm11525					
					
Gm45012					
Prr15l	PRR15L	ortholog_one2one	ENSG00000167183	1	87
Mogat2	MOGAT2	ortholog_one2one	ENSG00000166391	1	81.1377
Gm18943					
Pnpo	PNPO	ortholog_one2one	ENSG00000108439	1	90.0383
Gm26705					
Map6	MAP6	ortholog_one2one	ENSG00000171533	1	61.8102
Sp2	SP2	ortholog_one2one	ENSG00000167182	1	93.801
					
Gm45591					
Serpinh1	SERPINH1	ortholog_one2one	ENSG00000149257	1	94.964
Mir7002					
Zfp770	ZNF770	ortholog_one2one	ENSG00000198146	1	74.7518
Sp6	SP6	ortholog_one2one	ENSG00000189120	1	96.2766
Gm11532					
Rpl9-ps7					
Sp5	SP5	ortholog_one2one	ENSG00000204335	1	97.4874
Gm57252					
Gdpd5	GDPD5	ortholog_one2one	ENSG00000158555	1	89.5425
Scrn2	SCRN2	ortholog_one2one	ENSG00000141295	1	85.8824
Gad1os					
Erich2os					
Erich2	ERICH2	ortholog_one2one	ENSG00000204334	0	43.8445
Lrrc46	LRRC46	ortholog_one2one	ENSG00000141294	1	69.969
Gm11533					
Mrpl10	MRPL10	ortholog_one2one	ENSG00000159111	1	77.8626
Gm11574					
Gm37026					
Gad1	GAD1	ortholog_one2one	ENSG00000128683	1	97.3019
Osbpl7	OSBPL7	ortholog_one2one	ENSG00000006025	1	92.8315
					
Klhl35	KLHL35	ortholog_one2one	ENSG00000149243	1	90.2439
Rps3	RPS3	ortholog_one2one	ENSG00000149273	1	99.5885
Mir8103					
Gm11573					
D030028A08Rik					
Snord15b	SNORD15B	ortholog_one2one	ENSG00000207445	1	89.6552
Snord15a	SNORD15A	ortholog_one2one	ENSG00000206941	1	79.7297
					
Gm56176					
					
Gm26558					
Gorasp2	GORASP2	ortholog_one2one	ENSG00000115806	1	90.4656
					
Arrb1	ARRB1	ortholog_one2one	ENSG00000137486	1	97.136
Gm53					
Hoxb3os					
Mir326	MIR326	ortholog_one2one	ENSG00000199090	1	93.6842
Gm44914					
Pak6	PAK6	ortholog_one2one	ENSG00000137843	1	92.522
Tpbgl	TPBGL	ortholog_one2one	ENSG00000261594	1	85.4167
Gm11656					
Gm10605					
C030013C21Rik					
Gm12295					
Gm25409	SNORA41B	ortholog_one2many	ENSG00000207516	0	77.8626
Gm15635					
Slco2b1	SLCO2B1	ortholog_one2one	ENSG00000137491	1	75.0361
Ankrd63	ANKRD63	ortholog_one2one	ENSG00000230778	1	90
Phgr1					
4930401O10Rik					
Bahd1	BAHD1	ortholog_one2one	ENSG00000140320	1	91.7098
Chst14	CHST14	ortholog_one2one	ENSG00000169105	1	92.8191
					
					
					
					
					
					
Gm11753					
					
1110028F11Rik					
4930591A17Rik					
Platr20					
Gm34280					
					
Gm44551					
Or2at4	OR2AT4	ortholog_one2one	ENSG00000171561	1	86.7089
					
Gm19182					
					
Or2at1					
					
					
F730035P03Rik					
					
Neu3	NEU3	ortholog_one2one	ENSG00000162139	1	68.4211
					
					
					
					
					
					
					
					
Fus	FUS	ortholog_one2one	ENSG00000089280	1	97.1042
					
					
					
					
Gm13617					
					
					
					
Gm13605					
2610035D17Rik					
					
					
9430021M05Rik					
Gm14486					
Pycard	PYCARD	ortholog_one2one	ENSG00000103490	1	71.5026
Gm45205					
Gm15533					
Trim72	TRIM72	ortholog_one2one	ENSG00000177238	1	91.195
Gm19366					
Gm5738					
					
Gm9299					
Gm22809					
Itgam	ITGAM	ortholog_one2one	ENSG00000169896	1	72.7506
					
					
					
Gm57431					
Gm57463					
					
					
Gm57432					
1810010K12Rik					
					
					
A930012O16Rik					
2310065F04Rik					
Gm14144					
C030037D09Rik					
					
Dreg1					
					
Gm14161					
					
					
					
					
Gm13528					
Gm14244					
					
					
					
					
Gm39397					
					
Gm9873					
					
					
					
					
					
Gm11476					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
Gm49368					
					
					
4921531C22Rik					
Zeb2os					
Gm45700					
Itgax	ITGAX	ortholog_one2one	ENSG00000140678	1	70.231
					
					
					
					
					
Gm14167					
					
					
					
					
					
					
					
					
					
4930528P14Rik					
					
					
					
					
Gm13976					
					
Gm17831					
Gm33841					
Itgad	ITGAD	ortholog_one2one	ENSG00000156886	1	69.5508
					
Pmepa1os					
					
					
					
					
					
					
					
Gm33440					
					
E030013I19Rik					
					
					
					
					
					
					
					
					
1700026D11Rik					
Gm39091					
4931431B13Rik					
Gm57355					
2900052L18Rik					
Cox6a2	COX6A2	ortholog_one2one	ENSG00000156885	1	78.3505
Gm44850					
Zfp696					
Armc5	ARMC5	ortholog_one2one	ENSG00000140691	1	87.041
Tgfb1i1	TGFB1I1	ortholog_one2one	ENSG00000140682	1	91.3232
Gm16141					
					
Gm57349					
					
					
					
					
Bloc1s6os					
					
					
Gm57398					
					
					
Gm31619					
					
					
					
					
					
					
					
					
Gm13523					
Gm13389					
Gm57475					
					
					
					
					
Gm57412					
					
A830035A12Rik					
Slc5a2	SLC5A2	ortholog_one2one	ENSG00000140675	1	90.8955
4930441J16Rik					
					
					
Gm20234					
					
					
					
4930529I22Rik					
Gm57329					
					
					
Gm13175					
					
					
					
Mir3103					
Gm57243					
					
					
					
					
					
					
					
					
					
Gm14152					
					
					
					
					
					
Pctp	PCTP	ortholog_one2one	ENSG00000141179	1	81.3084
					
					
					
					
Leng9	LENG9	ortholog_one2one	ENSG00000275183	1	58.5567
Cdc42ep5	CDC42EP5	ortholog_one2one	ENSG00000167617	1	78.6667
					
Tmem100	TMEM100	ortholog_one2one	ENSG00000166292	1	85.0746
					
Gm5319					
Gm34726					
Gm44807					
Gm15926					
Lilra5	LILRB5	ortholog_many2many	ENSG00000105609	0	44.4068
Lilra5	LILRB1	ortholog_many2many	ENSG00000104972	0	44.4068
Lilra5	LILRA4	ortholog_many2many	ENSG00000239961	0	45.0847
Lilra5	LILRB3	ortholog_many2many	ENSG00000204577	0	46.7797
Lilra5	LILRA2	ortholog_many2many	ENSG00000239998	0	43.3898
Lilra5	LILRA1	ortholog_many2many	ENSG00000104974	0	44.7458
Lilra5	LILRA6	ortholog_many2many	ENSG00000244482	0	47.7966
Lilra5	LILRA5	ortholog_many2many	ENSG00000187116	0	47.4576
Lilra5	LILRB2	ortholog_many2many	ENSG00000131042	0	43.3898
Gm11494					
Gm15923					
Gm56326					
Gm15931					
Smim36					
Gm44881					
Ncr1	NCR1	ortholog_one2one	ENSG00000189430	1	57.2308
Gm45883					
					
Mmd	MMD	ortholog_one2one	ENSG00000108960	1	99.1597
Gm45013					
Gp6	GP6	ortholog_one2one	ENSG00000088053	1	67.4121
Hlf	HLF	ortholog_one2one	ENSG00000108924	1	97.6271
Gm55946					
Gm55948					
Atp6v0c-ps1					
Rdh13	RDH13	ortholog_one2one	ENSG00000160439	1	83.5329
					
					
					
Stxbp4	STXBP4	ortholog_one2one	ENSG00000166263	1	76.4811
Gm55952					
Gm15494					
Gm14210					
					
Eps8l1	EPS8L1	ortholog_one2one	ENSG00000131037	1	79.7941
					
					
					
					
					
AA543186					
					
Gm57416					
					
					
Gm13184					
Gm11511					
Gm36462					
Gm11512					
Cox11	COX11	ortholog_one2one	ENSG00000166260	1	84
Gm57444					
					
Tom1l1	TOM1L1	ortholog_one2one	ENSG00000141198	1	81.0127
					
					
					
					
4933427J07Rik					
Gm13657					
Ppp1r12c	PPP1R12C	ortholog_one2one	ENSG00000125503	1	87.2123
					
Alkbh3os1					
Gm13563					
					
					
					
					
					
					
					
Gm14223					
Gm57405					
					
					
Gm14616					
Gm22762					
4930405D11Rik					
Gm14342					
Tnnt1	TNNT1	ortholog_one2one	ENSG00000105048	1	95.0382
					
Gm14041					
Gm14344					
					
Gm11516					
					
					
					
					
					
					
Gm57393					
					
4933428G20Rik					
2810461L16Rik					
					
					
					
Gm54095					
					
2410003L11Rik					
Gm27032					
					
					
					
					
					
					
					
					
Gm11613					
					
					
					
					
					
					
					
Tnni3	TNNI3	ortholog_one2one	ENSG00000129991	1	92.4171
					
Pip4k2b	PIP4K2B	ortholog_one2one	ENSG00000276293	1	99.0385
					
					
Gm11614					
1700108N11Rik					
Mir8102					
Cwc25	CWC25	ortholog_one2one	ENSG00000273559	1	90.625
					
					
Gm39918					
Dnaaf3	DNAAF3	ortholog_one2one	ENSG00000167646	1	66.8942
					
					
					
					
Gm15873					
					
Gm13403					
					
Atp5l2-ps					
Syt5	SYT5	ortholog_one2one	ENSG00000129990	1	91.1917
Spmap1	SPMAP1	ortholog_one2one	ENSG00000275489	1	76.7742
					
					
Rpl23	RPL23	ortholog_one2one	ENSG00000125691	1	100
					
					
					
					
Gm15510					
					
					
					
					
					
Gm54825	SNORA21B	ortholog_one2one	ENSG00000252699	1	76.8421
Snora21	SNORA21	ortholog_one2one	ENSG00000199293	1	85.4015
Lasp1	LASP1	ortholog_one2one	ENSG00000002834	1	95.4373
Lgalsl2	LGALSL	ortholog_one2many	ENSG00000119862	0	81.8182
					
Vmn1r58					
					
					
					
Gm44543					
Vmn1r59					
					
					
Vmn2r28					
Gm14317					
Vmn1r60					
					
Vmn1r-ps40					
Vmn1r61					
					
Vmn1r62					
					
					
Gm44821					
Vmn1r63					
Gm44820					
Vmn1r64					
					
Gm20399					
Vmn1r-ps45					
Vmn1r-ps46					
					
Vmn1r65					
					
					
					
B230217C12Rik					
Gm5321					
4933402C05Rik					
Fbxo47	FBXO47	ortholog_one2one	ENSG00000204952	1	83.1486
Gm44733					
Nlrp4c	NLRP4	ortholog_one2many	ENSG00000160505	1	50.7128
Gm13270					
Gm11630					
					
Plxdc1	PLXDC1	ortholog_one2one	ENSG00000161381	1	80.2761
					
					
					
					
					
					
					
					
					
					
					
Zfp787	ZNF787	ortholog_one2one	ENSG00000142409	1	92.9134
Gm13564					
					
Gm13561					
					
					
					
					
					
4933431C10Rik					
					
					
					
Gm45841					
					
Gm36371					
					
Zfp444	ZNF444	ortholog_one2one	ENSG00000167685	1	84.29
Gm54848					
					
Gm11633					
					
					
Arl5c	ARL5C	ortholog_one2one	ENSG00000141748	1	81.5642
					
					
					
					
					
Cacnb1	CACNB1	ortholog_one2one	ENSG00000067191	1	97.3199
					
					
Gm57460					
					
					
Gm14033					
Gm45148					
Galp	GALP	ortholog_one2one	ENSG00000197487	1	65.812
					
					
					
					
Zscan5b	ZSCAN5C	ortholog_many2many	ENSG00000204532	0	38.4615
Zscan5b	ZSCAN5A	ortholog_many2many	ENSG00000131848	0	36.7521
Zscan5b	ZSCAN5B	ortholog_many2many	ENSG00000197213	0	43.1624
					
4930443O20Rik					
Eddm13	EDDM13	ortholog_one2one	ENSG00000267710	1	69.5122
					
2900093K20Rik					
Gm39859					
Gm45069					
Zfp667	ZNF667	ortholog_one2one	ENSG00000198046	1	74.5484
					
					
					
Gm14437					
					
					
					
					
Gm40003					
Gm57461					
Zfp583	ZNF583	ortholog_one2one	ENSG00000198440	1	82.7465
					
					
					
					
					
Zim3					
Gm13267					
Gm11629					
					
Rpl19	RPL19	ortholog_one2one	ENSG00000108298	1	100
					
					
					
Or5bw2					
Zim2					
Zim1					
2900072N19Rik					
Gm54878					
Stac2	STAC2	ortholog_one2one	ENSG00000141750	1	94.1176
					
					
					
					
					
Peg3	PEG3	ortholog_one2one	ENSG00000198300	1	65.7543
					
					
					
2810036E18Rik					
					
					
1700017J07Rik					
					
					
Gm11631					
					
Gm11632					
					
					
					
					
					
Slc16a3	SLC16A3	ortholog_one2one	ENSG00000141526	1	88.7234
Gm14064					
Usp29	USP29	ortholog_one2one	ENSG00000131864	0	43.6133
Gm56178					
Gm44862					
Csnk1d	CSNK1D	ortholog_one2one	ENSG00000141551	1	94.3925
Gm44863					
Mir3099					
Gm44585					
Gm44584					
Gm22649	RN7SL293P	ortholog_one2one	ENSG00000242483	0	63.0872
Gm44586					
Gm44587					
2310001K24Rik					
Zim3					
Zfp264					
					
					
Zfp264					
					
Zfp418					
					
Gm13814					
Zfp772	ZNF892	ortholog_one2many	ENSG00000233757	0	34.6154
					
A330043C09Rik					
Gm45844					
					
					
					
					
Gm13817					
Vmn2r29					
Gm45631					
					
Gm3912					
Gm28192					
Gm57327					
Gm11774					
Gm11775					
Gm22152	U3	ortholog_one2one	ENSG00000221638	0	55.2
Cd7	CD7	ortholog_one2one	ENSG00000173762	0	52.381
					
					
					
Gm57250					
					
					
					
					
Sectm1b	SECTM1	ortholog_one2many	ENSG00000141574	0	32.5472
Gm44473					
Gm3104					
Gm18198					
Gm6727					
Gm7353					
Gm44451					
Gm44459					
Speer9-ps1					
Sectm1a	SECTM1	ortholog_one2many	ENSG00000141574	0	40.625
Gm29708					
AU018091					
					
					
Gm11792					
Gm11791					
Gm3375					
Gm11793					
Mir290a					
Tex19.2	TEX19	ortholog_one2many	ENSG00000182459	0	26.8139
Mir290b					
Nlrp12	NLRP12	ortholog_one2one	ENSG00000142405	1	73.055
					
Mir291a					
					
Mir292	MIR371A	ortholog_one2many	ENSG00000199031	0	57.3171
Mir292b					
Mir291b	MIR372	ortholog_one2many	ENSG00000199095	0	49.3671
Mir293	MIR371A	ortholog_one2many	ENSG00000199031	0	58.75
Mir294	MIR372	ortholog_one2many	ENSG00000199095	0	47.619
Tex19.1	TEX19	ortholog_one2many	ENSG00000182459	0	23.3618
Mir295					
Gm20553					
Gm5340					
Myadm	MYADM	ortholog_one2one	ENSG00000179820	1	84.375
Uts2r					
					
					
					
					
					
					
					
Prkcg	PRKCG	ortholog_one2one	ENSG00000126583	1	98.9957
					
					
Gm39468					
					
					
Sstr2	SSTR2	ortholog_one2one	ENSG00000180616	1	93.7669
Gm14249					
Cog1	COG1	ortholog_one2one	ENSG00000166685	1	85.5102
Cacng7	CACNG7	ortholog_one2one	ENSG00000105605	1	100
					
					
					
2700052C19Rik					
Gm44257					
					
					
					
Cacng8	CACNG8	ortholog_one2one	ENSG00000142408	1	94.5626
					
					
					
					
					
Gm44151					
Mir935					
3300002P13Rik					
					
					
					
					
Cacng6	CACNG6	ortholog_one2one	ENSG00000130433	1	85
Vcf1	VCF2	ortholog_one2one	ENSG00000182518	0	35.6757
Gm11693					
Gm57425					
					
Mtnap1	MTNAP1	ortholog_one2one	ENSG00000141219	0	48.3871
					
					
					
					
					
Gm13441					
Gm35037					
					
					
					
Tarm1	TARM1	ortholog_one2one	ENSG00000248385	0	46.4164
Cpsf4l	CPSF4L	ortholog_one2one	ENSG00000187959	0	45.3571
					
Gm14340					
Gm44165					
Gm51440					
					
					
Gm39993					
					
					
					
					
					
					
Cdc42ep4	CDC42EP4	ortholog_one2one	ENSG00000179604	1	80.5158
					
Zfp133-ps					
Gm11736					
Kcnj12	KCNJ12	ortholog_one2many	ENSG00000184185	1	97.4239
Kcnj12	KCNJ18	ortholog_one2many	ENSG00000260458	1	96.0187
					
					
Tnfrsf13b	TNFRSF13B	ortholog_one2one	ENSG00000240505	0	53.012
					
					
					
					
Gm13572					
					
Gm12269					
Usp22	USP22	ortholog_one2one	ENSG00000124422	1	97.9048
					
Gm14302					
Gm28643					
					
					
					
					
					
					
					
					
Rps13-ps5					
Aldh3a1	ALDH3A1	ortholog_one2one	ENSG00000108602	1	80.3532
					
Gm14218					
					
					
					
					
2600006K01Rik					
Aldh3a2	ALDH3A2	ortholog_one2one	ENSG00000072210	1	84.0909
					
					
					
					
					
					
Gm13923					
					
					
Gm57434					
					
Gm57417					
					
					
					
					
					
Gm13322					
					
					
Slc47a2					
					
					
					
					
4930405A21Rik					
Gm25929					
Slc47a1	SLC47A1	ortholog_one2one	ENSG00000142494	1	78.4832
					
					
					
					
					
					
					
					
					
9430097D07Rik					
					
					
					
					
					
					
					
					
					
					
Gm45605					
Gm12271					
Gm13874					
Rnf112	RNF112	ortholog_one2one	ENSG00000128482	1	81.8851
Gm57464					
					
					
					
					
					
A230108P19Rik					
					
					
					
					
Gm13375					
Gm16751					
					
					
					
					
					
					
Gm11454					
					
					
					
					
Mfap4	MFAP4	ortholog_one2one	ENSG00000166482	1	93.3852
					
					
					
					
					
					
					
					
					
					
					
					
Mapk7	MAPK7	ortholog_one2one	ENSG00000166484	1	92.6799
1700080N15Rik					
Gm46732					
					
					
					
					
					
					
Gm13189					
					
					
Gata3un					
					
					
4930556L07Rik					
B9d1os					
B9d1	B9D1	ortholog_one2one	ENSG00000108641	1	94.6078
Epn2	EPN2	ortholog_one2one	ENSG00000072134	1	88.75
Gata3os					
Gm13715					
5031425F14Rik					
					
					
					
					
					
9630028H03Rik					
Gm57428					
Gm12272					
Gm30143					
					
					
					
Grap	GRAP	ortholog_one2one	ENSG00000154016	1	92.1659
Slc5a10	SLC5A10	ortholog_one2one	ENSG00000154025	1	88.5906
					
					
					
					
					
Gm13371					
Fam83g	FAM83G	ortholog_one2one	ENSG00000188522	1	81.0345
					
					
Prpsap2	PRPSAP2	ortholog_one2one	ENSG00000141127	1	98.916
					
					
Gm14022					
					
					
					
					
					
					
					
Gm12055					
Gm14097					
					
					
9130230N09Rik					
					
					
					
					
					
					
	ZRSR2	ortholog_one2one	ENSG00000169249	0	75.2336
					
					
					
					
					
Gm56201	RN7SKP192	ortholog_one2many	ENSG00000223223	0	56.4576
Gm56201	RN7SKP109	ortholog_one2many	ENSG00000222524	0	53.1365
					
Gm12249					
					
					
Larp1	LARP1	ortholog_one2one	ENSG00000155506	1	92.3507
					
					
Dbhos					
					
Gm13963					
					
					
					
					
					
					
					
BB557941					
Faxdc2	FAXDC2	ortholog_one2one	ENSG00000170271	1	75.3994
					
Gm57333					
					
4930555B11Rik					
					
					
					
					
2500004C02Rik					
					
Gm12247					
					
Cnot8	CNOT8	ortholog_one2one	ENSG00000155508	1	99.3151
					
Gm10714					
Gemin5	GEMIN5	ortholog_one2one	ENSG00000082516	1	82.3686
					
Gm14455					
					
					
					
					
					
					
					
					
					
					
					
					
					
Gm13710					
					
					
					
					
					
Gm12246					
					
Mrpl22	MRPL22	ortholog_one2one	ENSG00000082515	0	89.3204
					
					
					
					
					
Gm12250					
Gm12250					
					
Igtp	IRGM	ortholog_one2many	ENSG00000237693	0	22.2222
					
					
					
					
					
					
					
Irgm2	IRGM	ortholog_one2many	ENSG00000237693	0	23.8329
					
					
					
Gm5038					
					
A630050E04Rik					
Gm57344					
					
					
					
4930438A08Rik					
					
Zfp692	ZNF692	ortholog_one2one	ENSG00000171163	1	74.3879
Gm28640					
					
					
					
					
					
1700047K16Rik					
					
					
Zfp672	ZNF672	ortholog_one2one	ENSG00000171161	1	75
Gm14396					
					
Sh3bp5l	SH3BP5L	ortholog_one2one	ENSG00000175137	1	94.898
					
					
					
					
					
					
Pcsk2os2					
					
Lypd8	LYPD8	ortholog_one2one	ENSG00000259823	0	38.0392
Gm57471					
					
					
					
2010009K17Rik					
Pcsk2os1					
Gm12251					
Gm12252					
					
1810065E05Rik					
					
Gm12253					
					
Lypd9					
Or2z2					
					
Or2av10-ps1					
					
Or2av9					
					
					
Or2t49					
					
Gm12254					
Or2t48					
					
Gm12255					
					
Or2t29					
					
Or2t47					
					
					
Or2t43					
					
					
Or2t50-ps1					
					
					
Or2t46					
					
					
Or2ab1					
Lypd8l					
					
					
					
Or11l3	OR11L1	ortholog_one2one	ENSG00000197591	1	76.7802
Gm53240					
Trim58	TRIM58	ortholog_one2one	ENSG00000162722	1	78.7629
Or2w3	OR2W3	ortholog_one2many	ENSG00000238243	1	81.0398
					
					
4930470P17Rik					
Gm22599					
Or2ak7	OR2AK2	ortholog_one2many	ENSG00000187080	0	75.1634
Gm12570					
Or2ak6	OR2AK2	ortholog_one2many	ENSG00000187080	0	72.2222
Or2ak5	OR2AK2	ortholog_one2many	ENSG00000187080	0	76.1438
					
Or2w3b	OR2W3	ortholog_one2many	ENSG00000238243	0	79.8165
Gm13261					
Or2ak4	OR2AK2	ortholog_one2many	ENSG00000187080	1	75.1634
Or2t45					
Or2t44	OR2T8	ortholog_one2many	ENSG00000177462	1	70.303
Or2t44	OR2T33	ortholog_one2many	ENSG00000177212	1	70
Or2t44	OR2T12	ortholog_one2many	ENSG00000177201	1	70.303
Cfap144	CFAP144P1	ortholog_one2many	ENSG00000164556	1	76.6423
Cfap144	CFAP144	ortholog_one2many	ENSG00000186973	1	77.3723
					
					
Gm14637					
Or5af2					
Or5af1					
Or9e1					
					
Gm12258					
					
0610039K10Rik					
Gm12259					
					
2810021J22Rik					
					
					
					
					
					
Gm12256					
Gm19426					
Zfp39	ZNF570	ortholog_one2one	ENSG00000171827	0	33.2869
					
					
Gm12257					
					
2310058D17Rik					
					
					
					
					
					
					
					
					
					
					
Gm10435					
Gm11465					
Slfnlnc					
					
Gm13538					
					
					
					
					
Gm13794					
					
					
					
					
Gm11427					
Gm23444					
					
Slfn14	SLFN14	ortholog_one2one	ENSG00000236320	1	70.8565
Gm14104					
AA465934					
					
					
					
					
5330411J11Rik					
					
					
Snord7	SNORD7	ortholog_one2one	ENSG00000207297	1	86.5979
Pex12	PEX12	ortholog_one2one	ENSG00000108733	1	89.415
					
					
					
C530025M09Rik					
					
					
Ap2b1	AP2B1	ortholog_one2one	ENSG00000006125	1	99.8948
					
1700039O17Rik					
					
					
					
					
					
Gm13661					
Gm14261					
					
Gm57473					
Gm14216					
BC016548					
					
					
					
					
					
					
					
